CUST_ID,BALANCE,PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE
C12772,337.478135,0.0,0.0,1620.674351,0.0,0.416667,9,3000.0,978.2905820000001,216.74072,0.0,12
C12774,4659.388091,1754.19,990.03,1248.153277,1.0,0.333333,10,9500.0,1042.244606,1060.4567769999999,0.0,12
C12778,127.062095,453.3,122.5,0.0,0.583333,0.0,0,7000.0,593.965783,127.194961,0.166667,12
C12779,259.623619,377.79,87.5,0.0,0.666667,0.0,0,1500.0,1575.021839,212.40251899999998,0.0,12
C12783,2865.386926,0.0,0.0,965.180677,0.0,0.416667,7,6500.0,1186.905688,726.990921,0.0,12
C12786,2878.528369,0.0,0.0,1563.518213,0.0,0.25,4,3000.0,653.3061230000001,897.5464900000001,0.0,12
C12788,2489.057383,0.0,0.0,1668.403386,0.0,0.166667,2,3000.0,1209.4225490000001,708.5628690000001,0.0,12
C12792,35.942931,425.67,167.95,0.0,0.333333,0.0,0,6500.0,439.687694,126.89533700000001,0.0,12
C12797,210.61804700000002,290.0,290.0,0.0,0.833333,0.0,0,2700.0,239.005926,171.36284799999999,0.0,12
C12800,738.956988,0.0,0.0,1561.1339580000001,0.0,0.333333,6,1500.0,1979.193103,198.854631,0.1,12
C12802,2065.035103,1462.6,200.0,0.0,0.583333,0.0,0,3500.0,3587.267621,533.024631,0.083333,12
C12808,2836.605817,0.0,0.0,2025.02275,0.0,0.25,8,3000.0,508.048005,855.02392,0.0,12
C12820,2910.425009,0.0,0.0,2121.5049989999998,0.0,0.333333,6,7500.0,3855.5123869999998,749.955592,0.0,12
C12823,1465.716156,555.71,442.26,1304.0497070000001,1.0,0.25,4,1800.0,566.364739,585.8089570000001,0.0,12
C12826,2085.013555,198.27,0.0,0.0,0.166667,0.0,0,8000.0,748.549629,524.180778,0.0,12
C12830,766.261051,1462.73,362.5,0.0,0.666667,0.0,0,6000.0,202.561336,195.30668799999998,0.0,12
C12831,155.566852,1303.78,1096.69,0.0,0.916667,0.0,0,10000.0,1392.740366,176.247286,0.083333,12
C12832,1168.692032,0.0,0.0,1027.967584,0.0,0.333333,4,5000.0,588.925093,287.740551,0.0,12
C12846,179.882212,828.0,828.0,0.0,1.0,0.0,0,1000.0,649.951462,152.775223,0.3,12
C12847,49.901311,790.65,252.64,0.0,0.75,0.0,0,4000.0,680.166806,145.25185,0.181818,12
C12850,2632.469367,0.0,0.0,535.955512,0.0,0.25,4,3000.0,737.932369,736.750992,0.0,12
C12851,24.479088,90.0,90.0,0.0,0.5,0.0,0,2500.0,128.865057,124.844559,0.0,12
C12852,1391.33075,530.5,0.0,0.0,0.25,0.0,0,1600.0,573.866182,482.49902099999997,0.0,12
C12854,1525.2734289999999,133.4,133.4,0.0,0.333333,0.0,0,1500.0,568.44997,758.082192,0.0,12
C12857,1364.390161,786.0,140.0,0.0,0.5,0.0,0,5000.0,599.4355860000001,323.619258,0.0,12
C12862,2518.2485039999997,1086.17,73.0,487.263992,0.75,0.25,7,3000.0,708.689089,1030.2660460000002,0.0,12
C12865,1693.2878620000001,90.0,0.0,432.820851,0.083333,0.25,3,1800.0,350.714526,666.121142,0.0,12
C12872,2124.7205989999998,1006.01,320.0,0.0,0.25,0.0,0,5000.0,583.205075,579.876616,0.0,12
C12876,1452.868602,93.34,93.34,0.0,0.333333,0.0,0,1500.0,361.630594,995.2337259999999,0.0,12
C12879,1738.4543030000002,0.0,0.0,187.666429,0.0,0.25,3,7000.0,500.128525,407.848117,0.0,12
C12886,1016.583226,120.0,120.0,0.0,0.5,0.0,0,1000.0,358.031022,853.500194,0.0,12
C12889,2728.076143,155.32,155.32,713.751955,0.333333,0.166667,2,4500.0,630.56085,945.633907,0.0,12
C12890,467.22099299999996,1110.17,470.0,814.088229,0.416667,0.25,3,4000.0,2514.118359,185.12037800000002,0.25,12
C12891,165.192464,206.32,206.32,0.0,0.833333,0.0,0,3000.0,271.234786,162.988745,0.0,12
C12894,1485.081634,48.22,0.0,106.22470200000001,0.083333,0.083333,1,1700.0,338.531014,542.822761,0.0,12
C12895,1723.637852,660.61,223.53,144.154129,0.75,0.083333,1,2000.0,396.20761,476.229722,0.0,12
C12896,1738.802811,395.0,0.0,0.0,0.166667,0.0,0,6000.0,566.494736,457.010558,0.0,12
C12899,185.725079,456.05,456.05,0.0,0.416667,0.0,0,3000.0,446.660021,160.229568,0.0,12
C12901,750.070967,311.2,0.0,0.0,0.166667,0.0,0,1000.0,544.179931,181.24305900000002,0.0,12
C12902,2287.8542780000002,0.0,0.0,1176.120124,0.0,0.166667,7,6000.0,3532.758968,551.975557,0.0,12
C12906,2893.135916,0.0,0.0,1188.1274039999998,0.0,0.166667,4,4000.0,877.652143,928.776392,0.0,12
C12908,2540.711001,844.38,0.0,197.620055,0.5,0.083333,1,7000.0,576.3127139999999,532.6521190000001,0.0,12
C12909,1023.124791,1537.93,444.26,247.04197000000002,0.75,0.083333,1,9000.0,1070.149971,235.24195899999998,0.0,12
C12910,3937.87556,0.0,0.0,1767.100074,0.0,0.25,3,12000.0,2108.7905600000004,1046.614165,0.0,12
C12912,2545.614986,0.0,0.0,1353.803704,0.0,0.333333,8,3000.0,716.417015,947.7444130000001,0.0,12
C12913,1659.414215,324.0,0.0,2039.7355760000003,0.166667,0.25,7,4000.0,510.211233,542.325234,0.0,12
C12914,4484.839808,591.3,591.3,1402.7220439999999,0.75,0.083333,1,6500.0,1476.7311710000001,1233.335517,0.0,12
C12920,646.745968,0.0,0.0,889.412824,0.0,0.333333,6,1350.0,789.132988,184.544674,0.0,12
C12926,1647.990537,127.46,0.0,0.0,0.083333,0.0,0,3500.0,414.257207,486.37873499999995,0.0,12
C12931,189.11961000000002,429.88,429.88,0.0,1.0,0.0,0,10000.0,723.776734,203.340471,0.0,12
C12933,1338.3176839999999,0.0,0.0,1961.7728100000002,0.0,0.083333,1,2000.0,2313.97005,398.031823,0.11111099999999999,12
C12936,4028.756012,361.07,256.69,0.0,1.0,0.0,0,4300.0,1279.931508,1537.985,0.0,12
C12939,1378.911019,0.0,0.0,454.31105099999996,0.0,0.416667,5,1500.0,782.706659,424.42414800000006,0.0,12
C12941,2017.9483469999998,1137.55,0.0,145.93864,0.333333,0.166667,2,2500.0,2416.247973,667.805708,0.0,12
C12944,3130.53708,428.16,0.0,688.362421,0.333333,0.25,3,4300.0,734.9315429999999,688.8478269999999,0.0,12
C12945,1143.4090119999998,0.0,0.0,47.241537,0.0,0.083333,1,1200.0,283.066151,353.608086,0.0,12
C12948,1539.46423,629.78,205.89,0.0,0.333333,0.0,0,2000.0,559.336578,467.519551,0.0,12
C12949,2589.500085,0.0,0.0,2529.709392,0.0,0.166667,4,5000.0,1647.938923,687.719999,0.0,12
C12950,798.0702259999999,660.02,129.83,189.780271,0.333333,0.083333,2,2050.0,1238.467693,328.24920299999997,0.0,12
C12955,2341.625484,2153.83,893.75,0.0,0.916667,0.0,0,7500.0,774.4989,688.1366,0.0,12
C12956,1022.687467,409.92,409.92,177.186666,1.0,0.25,6,1000.0,774.611541,940.6574539999999,0.0,12
C12957,1497.869891,806.64,124.95,0.0,0.833333,0.0,0,1700.0,826.296904,857.418392,0.0,12
C12958,115.34016299999999,54.67,54.67,727.568806,0.166667,0.166667,2,1200.0,410.867044,115.03558000000001,0.0,12
C12959,1175.749847,848.26,733.26,1032.462268,0.916667,0.083333,2,1200.0,2117.531771,838.137478,0.083333,12
C12960,512.058666,921.2,256.47,0.0,0.416667,0.0,0,5500.0,1851.553319,786.58816,0.0,12
C12963,967.1776789999999,208.4,208.4,0.0,0.333333,0.0,0,1000.0,431.40241399999996,846.724721,0.0,12
C12964,97.453056,334.73,0.0,19.551802,0.083333,0.083333,1,2500.0,234.271939,117.29754199999999,0.25,12
C12965,346.782576,961.12,0.0,0.0,0.333333,0.0,0,7000.0,409.11342,373.884808,0.0,12
C12967,39.642014,0.0,0.0,45.175571000000005,0.0,0.083333,1,5000.0,0.0,,0.0,12
C12968,1902.444082,0.0,0.0,2272.984507,0.0,0.083333,3,2500.0,2751.3733239999997,650.087006,0.083333,12
C12969,600.777518,760.38,490.85,0.0,1.0,0.0,0,4500.0,829.712416,186.053091,0.0,12
C12976,258.148852,433.2,433.2,0.0,1.0,0.0,0,6000.0,229.824503,162.31259599999998,0.0,12
C12977,162.722336,222.7,128.0,0.0,0.5,0.0,0,4250.0,367.719858,166.661302,0.0,12
C12984,1307.937701,1280.58,1043.18,0.0,0.833333,0.0,0,1800.0,544.411381,337.179545,0.0,12
C12985,27.93791,205.92,205.92,0.0,0.666667,0.0,0,1200.0,327.26854199999997,110.28671100000001,0.181818,12
C12986,77.30591899999999,171.06,171.06,0.0,0.5,0.0,0,1500.0,329.58752799999996,148.763367,0.0,12
C12989,1290.524209,1518.26,493.43,39.054691999999996,1.0,0.083333,1,1700.0,294.227995,383.57216600000004,0.0,12
C12991,811.564879,558.08,66.04,0.0,0.583333,0.0,0,8500.0,694.594504,201.67984199999998,0.0,12
C12993,969.034643,50.85,0.0,0.0,0.166667,0.0,0,1200.0,256.061264,309.02637000000004,0.0,12
C12995,607.912561,205.84,0.0,1076.492197,0.25,0.25,3,6000.0,258.63106899999997,202.93187,0.0,12
C13000,1431.670328,1020.76,1020.76,0.0,1.0,0.0,0,5000.0,524.610416,409.222015,0.0,12
C13005,1687.5701370000002,162.04,89.0,0.0,0.25,0.0,0,1800.0,331.015115,919.8743460000001,0.0,12
C13006,1182.045732,130.0,60.0,0.0,0.416667,0.0,0,1200.0,279.439759,293.907914,0.0,12
C13012,2136.814161,0.0,0.0,2120.653422,0.0,0.333333,5,6000.0,1164.792197,527.2417469999999,0.0,12
C13015,499.43746100000004,0.0,0.0,496.939698,0.0,0.083333,1,1200.0,956.458532,216.20506600000002,0.0,12
C13019,1294.324002,0.0,0.0,101.183886,0.0,0.083333,1,1500.0,495.527043,393.227405,0.0,12
C13020,657.8316070000001,612.25,612.25,1422.2846960000002,1.0,0.083333,1,1500.0,2223.160653,170.167003,0.14285699999999998,12
C13021,2708.9687,0.0,0.0,1655.4563039999998,0.0,0.166667,4,3000.0,647.36814,587.545978,0.0,12
C13022,689.764098,0.0,0.0,2289.78885,0.0,0.416667,8,1800.0,2476.929255,202.931859,0.0,12
C13025,1173.662921,0.0,0.0,1422.490362,0.0,0.083333,1,1800.0,238.582391,258.64979500000004,0.0,12
C13028,1061.439175,0.0,0.0,137.757459,0.0,0.083333,1,1200.0,446.265741,238.961902,0.0,12
C13029,1579.7287720000002,0.0,0.0,124.94131499999999,0.0,0.083333,1,1800.0,464.305701,482.666125,0.0,12
C13032,2848.735428,95.67,0.0,272.55936099999997,0.083333,0.083333,1,5500.0,679.138272,892.599825,0.0,12
C13033,32.215585,0.0,0.0,758.123122,0.0,0.083333,3,7500.0,838.652563,216.581883,0.083333,12
C13040,1794.4842190000002,197.7,0.0,271.900257,0.25,0.083333,1,1950.0,587.2645650000001,630.117605,0.0,12
C13042,1783.622522,0.0,0.0,99.516488,0.0,0.083333,1,2000.0,453.767518,509.41008700000003,0.0,12
C13043,3560.7341409999995,0.0,0.0,1466.123982,0.0,0.083333,3,4000.0,886.116717,1055.467811,0.0,12
C13047,2786.494499,0.0,0.0,1547.268611,0.0,0.25,5,8000.0,837.844106,916.4167199999999,0.0,12
C13056,1083.787792,110.0,0.0,342.027342,0.083333,0.333333,7,1200.0,504.434613,438.752592,0.0,12
C13059,2249.367093,902.43,0.0,0.0,0.5,0.0,0,2500.0,789.2984299999999,705.466936,0.0,12
C13061,3481.400783,188.0,0.0,2747.982493,0.166667,0.416667,10,8500.0,844.5910859999999,1063.696942,0.0,12
C13065,1436.783799,258.86,233.34,143.228646,0.666667,0.083333,1,1500.0,662.396392,404.768221,0.0,12
C13068,1119.464067,0.0,0.0,748.241727,0.0,0.25,4,3000.0,1951.116757,334.301206,0.0,12
C13072,124.732546,301.07,0.0,0.0,0.083333,0.0,0,5000.0,732.951933,133.935004,0.0,12
C13074,212.080181,618.0,285.0,0.0,0.5,0.0,0,6000.0,378.383325,169.341588,0.0,12
C13076,2135.406047,1600.09,174.96,78.600122,0.833333,0.083333,1,2500.0,699.818277,976.996811,0.0,12
C13078,2655.715643,0.0,0.0,2179.449214,0.0,0.416667,7,3000.0,893.586488,637.350978,0.0,12
C13079,17.415067999999998,147.7,147.7,0.0,0.666667,0.0,0,4000.0,177.088102,127.799107,0.181818,12
C13081,2201.533726,0.0,0.0,2719.782919,0.0,0.166667,4,3000.0,3436.911086,711.894455,0.083333,12
C13083,1584.3584150000002,0.0,0.0,440.692946,0.0,0.083333,1,4000.0,805.264643,452.08480199999997,0.0,12
C13085,982.165343,435.72,390.07,0.0,0.5,0.0,0,2300.0,917.5246300000001,1319.508567,0.0,12
C13086,233.376877,1178.12,276.62,0.0,1.0,0.0,0,6000.0,1098.390459,177.323148,0.0,12
C13087,1201.1495929999999,851.21,590.76,0.0,0.833333,0.0,0,3600.0,978.569968,362.83664,0.0,12
C13089,2380.291402,1433.2,945.46,254.450638,0.666667,0.166667,3,7000.0,1877.023036,616.430163,0.0,12
C13093,100.037595,414.48,414.48,0.0,1.0,0.0,0,1000.0,234.61977400000004,144.362561,0.0,12
C13094,1412.593167,1278.5,0.0,0.0,0.166667,0.0,0,10500.0,1296.772849,327.424876,0.0,12
C13095,3473.4632770000003,1182.95,464.2,0.0,1.0,0.0,0,6000.0,955.667752,1243.191013,0.0,12
C13101,1358.798385,0.0,0.0,174.369769,0.0,0.166667,2,1500.0,337.074078,294.17861800000003,0.0,12
C13104,1088.568358,436.8,286.8,0.0,1.0,0.0,0,1000.0,363.125659,1618.005527,0.0,12
C13106,1289.327381,892.0,329.0,0.0,0.583333,0.0,0,3500.0,655.143647,360.636863,0.0,12
C13120,733.9886740000001,83.47,0.0,0.0,0.083333,0.0,0,9000.0,195.17029,219.056873,0.0,12
C13122,408.31029700000005,0.0,0.0,777.912775,0.0,0.333333,10,1500.0,1488.832955,193.298562,0.083333,12
C13124,2709.099711,354.92,0.0,340.821615,0.25,0.416667,6,8500.0,997.9292310000001,642.622594,0.0,12
C13126,1224.95436,0.0,0.0,292.38557799999995,0.0,0.083333,1,1400.0,350.078829,566.002062,0.0,12
C13132,1394.445085,0.0,0.0,279.693602,0.0,0.333333,4,1600.0,389.81708399999997,510.935129,0.0,12
C13133,117.20581200000001,215.0,0.0,0.0,0.083333,0.0,0,1750.0,86.403222,182.994424,0.0,12
C13135,2931.2375239999997,150.0,0.0,1434.135353,0.083333,0.083333,3,3000.0,577.725789,1683.482088,0.0,12
C13137,970.1209439999999,120.0,0.0,394.626936,0.083333,0.25,8,1500.0,1646.068152,299.386794,0.0,12
C13139,1484.996584,170.0,0.0,0.0,0.416667,0.0,0,1500.0,406.18967299999997,479.23909299999997,0.0,12
C13140,1967.931753,1344.85,0.0,2509.0197989999997,0.416667,0.25,5,3500.0,3772.740721,600.5055070000001,0.166667,12
C13141,74.653975,603.6,350.0,0.0,0.666667,0.0,0,2500.0,431.71010199999995,134.29585600000001,0.090909,12
C13142,84.783684,203.6,203.6,0.0,0.666667,0.0,0,1500.0,206.472169,166.325041,0.0,12
C13143,668.742738,951.97,287.14,0.0,0.666667,0.0,0,1000.0,1362.945215,310.67425299999996,0.083333,12
C13149,1131.445959,0.0,0.0,1498.390707,0.0,0.333333,5,1950.0,662.653149,213.351598,0.0,12
C13150,1048.403657,652.24,0.0,0.0,0.583333,0.0,0,4000.0,2274.855647,669.585057,0.0,12
C13153,281.349361,473.34,473.34,0.0,0.833333,0.0,0,1500.0,153.209881,182.388625,0.083333,12
C13154,1207.886609,143.0,143.0,1358.395174,0.166667,0.166667,2,3000.0,398.257086,235.957305,0.0,12
C13156,929.4733560000001,0.0,0.0,1335.247069,0.0,0.166667,3,6000.0,430.23694800000004,236.775013,0.0,12
C13158,744.112849,1628.08,1001.85,0.0,1.0,0.0,0,6000.0,892.7329119999999,263.48702000000003,0.0,12
C13160,1499.324936,0.0,0.0,18.123413,0.0,0.083333,1,1500.0,309.565852,526.7496610000001,0.0,12
C13164,740.231763,150.0,0.0,0.0,0.083333,0.0,0,1800.0,1810.018994,371.23267599999997,0.0,12
C13166,1293.044047,0.0,0.0,1425.748356,0.0,0.333333,5,1500.0,294.30747,286.673785,0.0,12
C13178,2600.5001629999997,1301.9,132.0,0.0,0.833333,0.0,0,4500.0,530.552146,1230.24842,0.0,12
C13184,906.8304189999999,129.0,0.0,2168.295882,0.083333,0.166667,2,1700.0,2152.93568,539.700832,0.083333,12
C13188,380.351858,1216.21,0.0,145.05819499999998,0.166667,0.083333,1,3000.0,1605.939594,135.474623,0.11111099999999999,12
C13190,2089.451704,1256.49,376.88,1381.853089,0.666667,0.166667,2,2500.0,637.044684,1072.394817,0.090909,12
C13192,1589.141901,0.0,0.0,1387.07837,0.0,0.25,10,3000.0,454.85666299999997,557.016549,0.0,12
C13194,4028.3154280000003,0.0,0.0,275.691831,0.0,0.083333,1,4500.0,892.224219,1572.219063,0.0,12
C13198,1487.5171109999999,614.53,303.31,0.0,0.666667,0.0,0,1700.0,570.147403,429.203871,0.0,12
C13202,1125.539048,645.96,586.06,1214.196152,1.0,0.166667,2,1500.0,693.631165,384.147394,0.1,12
C13206,1956.708852,1351.68,448.28,94.976442,0.833333,0.083333,1,2500.0,1240.372707,443.579192,0.0,12
C13207,1384.792038,133.34,133.34,0.0,0.333333,0.0,0,2900.0,1877.881775,547.387346,0.0,12
C13212,607.20006,549.08,332.13,67.423321,1.0,0.083333,1,4500.0,471.10395700000004,206.952931,0.0,12
C13214,66.16329300000001,259.32,259.32,0.0,1.0,0.0,0,1500.0,384.27531400000004,135.786608,0.090909,12
C13220,1941.3151690000002,262.08,262.08,0.0,1.0,0.0,0,5000.0,557.258278,490.403966,0.0,12
C13221,2852.354665,424.84,0.0,0.0,0.416667,0.0,0,3000.0,725.815797,833.636185,0.0,12
C13222,432.05876399999994,817.62,563.48,0.0,0.916667,0.0,0,5100.0,2797.0527690000004,314.307392,0.0,12
C13224,978.0918619999999,550.53,550.53,0.0,1.0,0.0,0,1200.0,1068.9232630000001,254.433788,0.0,12
C13226,1454.1889939999999,70.0,0.0,296.081137,0.083333,0.416667,5,1500.0,688.5666650000001,367.45927400000005,0.0,12
C13232,870.774939,169.03,149.03,432.747965,0.666667,0.083333,1,5000.0,444.462463,309.646636,0.0,12
C13233,867.244416,804.18,804.18,0.0,0.416667,0.0,0,3700.0,1175.28625,343.753509,0.0,12
C13234,429.887213,898.34,603.34,0.0,0.416667,0.0,0,6500.0,865.9445199999999,178.267406,0.0,12
C13238,1876.290248,63.62,0.0,0.0,0.083333,0.0,0,2000.0,383.273938,663.925938,0.0,12
C13239,1471.557317,577.58,577.58,529.067202,1.0,0.25,4,1500.0,1265.924345,1007.1322779999999,0.0,12
C13247,2783.614341,1725.05,1025.0,1004.424902,0.916667,0.416667,5,5000.0,812.5346559999999,934.885255,0.0,12
C13251,148.7321,532.66,190.0,0.0,0.416667,0.0,0,3000.0,476.19429299999996,174.358116,0.083333,12
C13252,793.005227,4.99,0.0,0.0,0.083333,0.0,0,2500.0,1127.028432,223.62753700000002,0.083333,12
C13253,960.2211480000001,0.0,0.0,1357.6524689999999,0.0,0.083333,3,1500.0,308.039409,373.61084900000003,0.0,12
C13254,2011.9298989999998,208.5,208.5,0.0,0.25,0.0,0,7000.0,517.558081,1109.232571,0.0,12
C13257,1033.41108,1020.3,0.0,180.93905,0.25,0.166667,2,1200.0,809.176783,465.80775800000004,0.0,12
C13258,1375.427868,0.0,0.0,1658.888269,0.0,0.166667,2,3000.0,474.56025800000003,340.879992,0.0,12
C13260,1328.569532,140.0,0.0,0.0,0.083333,0.0,0,1600.0,326.461136,540.345357,0.0,12
C13263,140.120632,644.16,644.16,0.0,0.916667,0.0,0,1500.0,399.90513799999997,163.128265,0.0,12
C13264,488.00991,102.98,102.98,0.0,0.166667,0.0,0,7000.0,186.660086,191.949816,0.0,12
C13267,2453.4444489999996,622.16,622.16,0.0,0.666667,0.0,0,2500.0,1205.3665130000002,1145.810573,0.0,12
C13270,1406.388339,542.7,0.0,305.496366,0.333333,0.166667,2,1600.0,505.060863,451.45396900000003,0.0,12
C13273,1839.93046,26.12,0.0,158.971239,0.083333,0.083333,1,1950.0,525.947589,627.6606559999999,0.0,12
C13278,1593.619532,0.0,0.0,209.211041,0.0,0.166667,2,1800.0,612.4590860000001,524.499084,0.0,12
C13286,3616.0010880000004,365.0,0.0,377.340385,0.166667,0.083333,1,9500.0,1215.577201,865.861706,0.0,12
C13291,2267.245868,0.0,0.0,2577.952598,0.0,0.416667,5,3000.0,510.06707400000005,468.709937,0.0,12
C13292,1461.2596210000002,178.67,178.67,0.0,0.5,0.0,0,6500.0,666.357134,491.582146,0.0,12
C13294,1402.44598,0.0,0.0,109.398095,0.0,0.083333,1,1500.0,438.031669,432.19542800000005,0.0,12
C13295,1838.159648,0.0,0.0,713.2453370000001,0.0,0.166667,9,3500.0,2958.852784,835.751337,0.0,12
C13299,88.492683,0.0,0.0,438.51721900000007,0.0,0.083333,1,2500.0,481.99697199999997,78.113848,0.083333,12
C13300,1508.80711,372.16,46.84,1172.467897,0.416667,0.166667,9,2500.0,2948.81126,1021.416857,0.083333,12
C13304,1845.1135129999998,258.9,0.0,251.18818399999998,0.166667,0.166667,2,2000.0,486.09303200000005,515.528152,0.0,12
C13306,1133.6520070000001,34.83,0.0,0.0,0.166667,0.0,0,1200.0,309.34000499999996,279.044103,0.0,12
C13307,1054.466688,142.8,0.0,0.0,0.166667,0.0,0,1200.0,515.767434,319.949186,0.0,12
C13309,1760.407415,0.0,0.0,364.974098,0.0,0.083333,1,3500.0,1868.315118,593.2432299999999,0.0,12
C13310,2308.191918,47.8,47.8,0.0,0.083333,0.0,0,3000.0,617.883193,590.47289,0.0,12
C13312,2007.080218,75.0,75.0,1270.19897,0.25,0.166667,4,2500.0,453.69410199999993,498.28412199999997,0.0,12
C13314,4393.939007,417.08,0.0,2126.961648,0.25,0.416667,7,5300.0,1026.406336,1152.616381,0.0,12
C13316,784.897871,0.0,0.0,312.283682,0.0,0.166667,3,1600.0,287.326954,269.699364,0.0,12
C13320,250.493739,500.67,0.0,0.0,0.166667,0.0,0,12000.0,589.69489,197.615598,0.166667,12
C13323,1954.920348,1016.34,0.0,0.0,0.333333,0.0,0,7500.0,481.559934,595.6503240000001,0.0,12
C13324,81.860834,710.09,318.09,0.0,0.583333,0.0,0,7500.0,684.7748190000001,97.399107,0.1,12
C13325,165.544411,468.6,133.2,18.126683,1.0,0.083333,1,1700.0,1389.092134,198.260864,0.0,12
C13327,1574.330411,869.26,869.26,0.0,0.75,0.0,0,1500.0,1341.9411890000001,1534.646713,0.0,12
C13330,56.837818999999996,584.34,0.0,0.0,0.5,0.0,0,9500.0,1074.374998,128.896127,0.1,12
C13331,51.759686,256.5,256.5,0.0,0.583333,0.0,0,4000.0,282.494417,156.138846,0.0,12
C13333,1907.3648190000001,192.88,54.88,0.0,0.583333,0.0,0,7500.0,1484.6795880000002,684.377166,0.0,12
C13336,2130.117689,63.38,63.38,1131.8041119999998,0.166667,0.25,5,2500.0,1125.751115,592.360464,0.0,12
C13337,4660.384868,0.0,0.0,782.1934150000001,0.0,0.333333,5,5000.0,1161.791759,1309.518909,0.0,12
C13338,129.314624,94.5,94.5,0.0,0.583333,0.0,0,1500.0,132.94586,849.067783,0.0,12
C13339,1963.239125,67.55,67.55,1935.971876,0.25,0.333333,6,2500.0,459.929854,543.168888,0.0,12
C13341,42.996921,230.04,0.0,0.0,0.25,0.0,0,200.0,187.489678,186.70373600000002,0.0,12
C13344,1149.160308,30.6,0.0,112.385792,0.083333,0.25,3,3000.0,3169.387626,510.304379,0.0,12
C13350,95.267927,571.64,571.64,0.0,0.75,0.0,0,8800.0,558.81781,191.864946,0.0,12
C13362,1377.184745,0.0,0.0,173.972384,0.0,0.5,7,1500.0,366.24734900000004,451.84121500000003,0.0,12
C13373,1179.878115,0.0,0.0,127.03399999999999,0.0,0.333333,4,1200.0,400.481025,355.300563,0.0,12
C13375,355.125926,269.75,0.0,0.0,0.75,0.0,0,2000.0,960.623536,202.824829,0.0,12
C13379,868.8080060000001,39.83,6.33,0.0,0.166667,0.0,0,1950.0,264.721497,282.178494,0.0,12
C13383,2806.3431809999997,0.0,0.0,274.463254,0.0,0.083333,3,3000.0,797.82877,937.4542720000001,0.0,12
C13384,1455.180323,81.1,0.0,249.897384,0.083333,0.25,5,1800.0,377.255832,587.838614,0.0,12
C13387,305.506746,0.0,0.0,381.399683,0.0,0.333333,4,6000.0,402.20014,180.815649,0.0,12
C13389,1132.615315,136.19,0.0,0.0,0.166667,0.0,0,5100.0,346.986446,407.889131,0.0,12
C13393,1647.461444,323.55,0.0,0.0,0.75,0.0,0,5000.0,669.943854,607.902881,0.0,12
C13399,2854.716657,0.0,0.0,333.91767799999997,0.0,0.166667,2,3000.0,712.005753,941.6430869999999,0.0,12
C13404,545.767741,102.4,102.39,526.948456,0.75,0.083333,2,1500.0,812.543364,248.91561000000002,0.0,12
C13410,1256.034535,545.74,435.74,381.203187,0.583333,0.166667,2,7000.0,561.983691,294.602332,0.0,12
C13412,79.462211,1073.97,0.0,0.0,0.416667,0.0,0,8100.0,866.683765,116.514395,0.22222199999999998,12
C13417,364.46439300000003,1050.76,0.0,0.0,0.416667,0.0,0,1200.0,1195.876023,173.488987,0.0,12
C13418,173.329004,72.0,72.0,0.0,0.166667,0.0,0,8050.0,191.693568,189.060724,0.0,12
C13420,870.783501,1813.87,897.67,0.0,1.0,0.0,0,7500.0,1483.654129,232.0668,0.0,12
C13421,2806.264846,1021.66,996.66,0.0,0.166667,0.0,0,6500.0,728.025537,1026.321014,0.0,12
C13423,1525.063274,150.0,0.0,264.96017,0.083333,0.083333,1,1800.0,733.240634,469.75872699999996,0.0,12
C13424,1060.209389,43.2,43.2,176.22717,0.166667,0.333333,4,1200.0,676.139575,314.901632,0.0,12
C13427,128.558239,720.0,720.0,0.0,1.0,0.0,0,1000.0,598.322582,197.443037,0.090909,12
C13428,1502.292117,0.0,0.0,188.762242,0.0,0.083333,1,4600.0,544.978537,368.962968,0.0,12
C13434,3592.5690600000003,0.0,0.0,1286.356207,0.0,0.333333,5,4500.0,820.438917,1048.73584,0.0,12
C13436,1176.753991,0.0,0.0,1817.167913,0.0,0.333333,6,2000.0,768.2964139999999,318.681676,0.0,12
